time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
413,31.75015,11.082564,1.9334923,0.93893194,,,,,,
414,31.884464,11.082166,1.8689618,0.9383854,,,,,,
415,31.621836,11.081336,1.8112012,0.9410813,,,,,,
416,31.556435,11.080162,1.8859218,0.9421898,,,,,,
417,31.809244,11.079436,2.000135,0.94140834,,,,,,
418,32.150986,11.079086,1.976708,0.93918073,,,,,,
419,32.254314,11.077425,1.8938296,0.9398218,,,,,,
420,32.27284,11.077733,1.8941522,0.9413865,,,,,,
421,32.215015,11.076683,1.9089394,0.9390156,,,,,,
422,32.2697,11.076109,2.020019,0.9408461,,,,,,
423,32.211205,11.074759,1.9284168,0.9410948,,,,,,
424,32.307167,11.074379,1.8291124,0.9442053,,,,,,
425,31.97583,11.074116,1.7566968,0.94402313,,,,,,
426,31.754366,11.073614,1.820445,0.9417008,,,,,,
427,31.505564,11.073265,1.8314813,0.94025195,,,,,,
428,31.39734,11.072626,1.8929946,0.9414639,,,,,,
429,31.400475,11.072571,1.9749213,0.9409653,,,,,,
430,31.684242,11.072235,1.9671544,0.94318825,,,,,,
431,31.704386,11.07242,1.8795322,0.9430609,,,,,,
432,31.597706,11.07257,1.862024,0.9440259,,,,,,
433,31.747833,11.073876,2.0450976,0.94161314,,,,,,
434,31.671558,11.074371,1.8943533,0.94348127,,,,,,
435,31.411947,11.075314,1.9147216,0.9444822,,,,,,
436,31.256096,11.075095,1.8421276,0.94406176,,,,,,
437,31.198574,11.0738735,1.9225245,0.94265664,,,,,,
438,31.578156,11.073341,1.9069006,0.94202614,,,,,,
439,31.613901,11.071178,1.8556378,0.94231385,,,,,,
440,31.684677,11.071341,1.9581654,0.9419252,,,,,,
441,32.014442,11.071131,1.9417875,0.94254935,,,,,,
